smiles	pred_logP	target_logP
C=CCN1NCC(C)(C)CNNCC2(CC1=O)CC2C	2.5348644256591797	[2.25,2.75]
CCC1(CC2CCC2)CC1C	2.5020713806152344	[2.25,2.75]
CCC(CCC1CCC1)C1(CN)C(Cl)C1(C)[SH]=O	2.3875927925109863	[2.25,2.75]
CC(C)CC1CC(C)CC2=NC=CCC=CNC1N(C)N2	2.597593307495117	[2.25,2.75]
CCCCC(CC(C=S)C(C)CC(C)C(CC)CN)C1CC1	2.4891550540924072	[2.25,2.75]
C=CC1CCC1C(C)CC=CN	2.479299306869507	[2.25,2.75]
C#CC(C)(CC=O)CCCC	2.4452478885650635	[2.25,2.75]
C=CC(C)C(CN)CC(C1CC1)C1CCC(C)C1CC(CN)NBr	2.618353843688965	[2.25,2.75]
CCC(CCC1CC1C)C(C)(C)CN=N	2.456451892852783	[2.25,2.75]
CCCC(CC)CC(C)(C)CC1CCCC1C	2.480454444885254	[2.25,2.75]
CCCC1CCC1CC1(C2CCC2)CCC1	2.543306827545166	[2.25,2.75]
CCCC(C)CC1(CC=O)CC1C	2.4837570190429688	[2.25,2.75]
C=CC1C(C)CC1CCCC	2.54724383354187	[2.25,2.75]
CCC(CCC(C)CC1(C)CC1)C1CCCC1S	2.4388132095336914	[2.25,2.75]
CC1C(CCC2(S)CC2)C1(CC(=O)S)OC1CCC1	2.4183833599090576	[2.25,2.75]
CC1CC1CC1CCC(C2CC2)C1N=CC(N)=O	2.3918280601501465	[2.25,2.75]
CCC(Cl)C1(C(=O)CCC(=O)S)CC1C	2.6139087677001953	[2.25,2.75]
CCCCC1(CC2CCC2)CCC1CCC	2.4906833171844482	[2.25,2.75]
CC(C=N)C(CC(CI)C1CC1)C1CC1	2.4907336235046387	[2.25,2.75]
CC1CC1(C)CC(CC=N)C1CC1	2.5535168647766113	[2.25,2.75]
C=CC(CC)CCC1(CCCCC)CC1	2.65110182762146	[2.25,2.75]
CC(C)CC(C)C(N)CC=CCCC1CC1	2.449075698852539	[2.25,2.75]
C=CC1(CCC)CC1	2.4650747776031494	[2.25,2.75]
CC1CC1CSCC1(C)CC1C	2.612396240234375	[2.25,2.75]
CC(C)CC1(CC2CC2)CC1C	2.5336523056030273	[2.25,2.75]
CC1CC1CC=CCC1CC1	2.4173178672790527	[2.25,2.75]
C=CCC(O)CC1C(C)C1(N)CCC1CCC1	2.511312961578369	[2.25,2.75]
CCCCC1(C(C)(C)CN)CC1C	2.610354423522949	[2.25,2.75]
CC(C)CC1(CC2CCCC2)CC1C	2.510435104370117	[2.25,2.75]
CC(CC1(CN)CC1)C(CCC1(Br)CC1C)CC1CC1	2.4951443672180176	[2.25,2.75]
C=CC=CC1CCCC1NCC1CC1	2.4262304306030273	[2.25,2.75]
CCC(=O)C1C(C)C1(C=O)CCC1CC1	2.4519166946411133	[2.25,2.75]
C=CCC1(SC2CC2CC)CC1	2.4151241779327393	[2.25,2.75]
CCCCC(C1CC1)C1CCC(C2CCC2)C1Cl	2.509963035583496	[2.25,2.75]
CC1(CC=CCCC2CC2)CC1	2.453481435775757	[2.25,2.75]
FC1(CC2CC2CC2CC2)CCC1	2.5098915100097656	[2.25,2.75]
CC1CC1CCC1(CN)C(C)C1C#N	2.445779323577881	[2.25,2.75]
CC(CC(C)(C)CC1CCC1)C(CN)C1CCCC1C=S	2.443471908569336	[2.25,2.75]
CCC(NC1(CN)CCC1)C1(CC2CCC2)CC1	2.464076042175293	[2.25,2.75]
N=CC1CCCC1C1CCCC1C1CCCC1	2.4830880165100098	[2.25,2.75]
CC1CC1(CC1CCC1)CC1CC1	2.4994993209838867	[2.25,2.75]
C=CC(CC#N)C(C)CCC	2.5787181854248047	[2.25,2.75]
CC1(CC2CCCC2CC2(N)CCC2)CC1	2.605648994445801	[2.25,2.75]
CC1(CC2CCCC2C=O)CC1	2.504209280014038	[2.25,2.75]
CCCCCC(C1CC1)C1CCC1NCCCC	2.5451583862304688	[2.25,2.75]
IC(CC1(CCC2CC2)CCC1)C1(N=CCCC2CC2)CC1	2.4688117504119873	[2.25,2.75]
CC(CC1CCCC1)C1(CC2CCC2)CC1	2.442765235900879	[2.25,2.75]
C=CC1CCC1(N)CCCC	2.500471591949463	[2.25,2.75]
C=CC1CCC(S)C1C=C	2.4836363792419434	[2.25,2.75]
CC(C)(O)CN=CCC(C)(C=S)CC1CCC1	2.4928152561187744	[2.25,2.75]
CCC1CN(NN)C2(C(C=N)=NC=O)SC(=NNCC(CON)C3CC3)N12	2.546609401702881	[2.25,2.75]
CCCC1CC1(CC=O)C1C(N)C1S	2.560577869415283	[2.25,2.75]
CCCCC1CCCC1CCC1(CCC2CC2C)CCC1	2.5192317962646484	[2.25,2.75]
C=CN(CCC=CC)N(C=C)NS	2.581732988357544	[2.25,2.75]
CC1CC1CC1(CC2CC2(CC=O)N=N)CCC1	2.5170791149139404	[2.25,2.75]
CC(CC1CCCC1NC1(CCC2CC2)CCC1)C1CC1	2.564359188079834	[2.25,2.75]
BrCC1(CC(C2CC2)C2CC2)CCC1I	2.377385377883911	[2.25,2.75]
CCC(C)(CCC1(N)CCC1)C1CC1	2.4759955406188965	[2.25,2.75]
C=CCC1(CC=N)CC1C	2.4657816886901855	[2.25,2.75]
CCSCC(C)(C)CCC1(C)CC1	2.4887681007385254	[2.25,2.75]
C(=CC1CCCC1CC1CCC1)C1CCCC1	2.5549275875091553	[2.25,2.75]
C=CCC(CC1(C)CC1)C(C)C1CCC1	2.600888967514038	[2.25,2.75]
CC(C)CC=CCC1CC1C	2.5242600440979004	[2.25,2.75]
C#CCC(C)(C)CCC	2.449462652206421	[2.25,2.75]
CC1C(N)C1(CC1CC1N)C1CCC1	2.4569458961486816	[2.25,2.75]
C=CC1(CCC2CC2)CC1	2.515298366546631	[2.25,2.75]
CC(C)CC(CC=CCC1CCC1)C1CC1	2.6287121772766113	[2.25,2.75]
CC(C=N)C(CCC(C)(C)C)CC1(N)CC1	2.412559986114502	[2.25,2.75]
CC(C)CC1(CCC2CCC2)CC1C	2.451572895050049	[2.25,2.75]
C=CC(C)CC=CC(CC(C)=O)C1CC1	2.638519287109375	[2.25,2.75]
CCC1CCC1C(C)CCC1(CC2CC2)CCC1	2.586698293685913	[2.25,2.75]
CCCCC1(CC=N)CC(CC(C)(C)CCC2CC2)C1N	2.6321327686309814	[2.25,2.75]
C1CC(CC2CC2C2CCCC2CCC2CC2)C1	2.3998758792877197	[2.25,2.75]
C=CC(C)C(CCC(C=S)C1CC1)CC1CCC1	2.451209545135498	[2.25,2.75]
C=CCC1(C=C)CCC1	2.4005026817321777	[2.25,2.75]
C=CC(CC1CCCC1CC1CCC1)C1CC1	2.440608024597168	[2.25,2.75]
CC(C)CC1(CC2(CC3CCC3)CC2)CCC1	2.488365650177002	[2.25,2.75]
C=CNC(=CCN)CC1(C(C=C)CN=CCC=N)CC1C	2.5516977310180664	[2.25,2.75]
CCC(S)CC1C(CC2(C3CCC3)CC2C)C1(O)CN	2.5196428298950195	[2.25,2.75]
CCC(CC)CC=CCCC1CC1	2.4982199668884277	[2.25,2.75]
CC(N)CC1C(C)CCC1C(CC1CCCC1)C1CC1	2.4274375438690186	[2.25,2.75]
CCCCCC1(CC)CC1C=NN	2.544762134552002	[2.25,2.75]
CC(CCCC1CC1)C1(F)CC1	2.5174427032470703	[2.25,2.75]
CCC1CCC2(CC2C)N1	2.4737117290496826	[2.25,2.75]
CC(CCC1CCC1)CC(C(C)C(C)CCC1(C)CC1)C1C(S)C(N)C1CC1(C)CC1	5.239222049713135	[5,5.5]
CC(C)CCC1(CC2CCCC2CC(CCC2(C)CC2)CC2(C)CC2)CC1Cl	5.086216926574707	[5,5.5]
CCCCC(C)(CC1(CC(C)CC=O)CCC1)C(CC)CC(C)(C)CCC(C1CCC1)C1CC1	5.258608818054199	[5,5.5]
C=CC1CCC1C1CCC(C(CC)CCC2CCC2)C1C1(CN=CCCC2CC2)CCC1	5.226564407348633	[5,5.5]
C=CCC1(C(CC)CCC2(C)CC2)C(C)C1C1CCC1	5.303402900695801	[5,5.5]
C#CC1CCCC1C1(CC(CC)CC2CCCC2)CC1C	5.270269393920898	[5,5.5]
CCCCCC(CC)C1C(CC2CC2C)CC1C1(CCCCC)CCC1	5.262482643127441	[5,5.5]
CC1C([SH]=O)C1(CN)C1CCCC1CC1(C2CCC2CC2CC2)CC1	5.30344820022583	[5,5.5]
CCC1(CC=O)CC(C)C1C1C(CCC2CC2)CCC1C1CCCC1CCC1CC1	5.307071208953857	[5,5.5]
C=CC(CC=NN)C1(NC=N)CC1C=CC1(CNC=CF)CC1	5.158627033233643	[5,5.5]
C=CC1CC(C2CCCC2CC(C)(C)CC(C)C)C1CC	5.13383150100708	[5,5.5]
C=CC(CC1C(CCC(C)(C)CC=S)C1CC1(S)CC1)C1CC1	5.3232502937316895	[5,5.5]
C=CCC1(CC(C)C2(CC3(CCC4(C)CC4)CCC3)CCC2)CCC1	5.154279708862305	[5,5.5]
CC1(N)C(C#N)C12CNC1CCC1N=C(N)C1CC(C=N)(CC=O)C12	5.154611110687256	[5,5.5]
CCC(CC=S)CC1(C2CCCC2)C(C)C1C1CCCC1C=O	5.258846282958984	[5,5.5]
CC(C)CC1(CC=CCC(C)CC2(CC3CC3C)CC2)CCC1	5.163393020629883	[5,5.5]
C=CC1(CC2CCC2C(CCC2CC2)C2CC2)CC1C	5.090601444244385	[5,5.5]
C=CC1CC(F)C(C=CCC)C1C	5.233977794647217	[5,5.5]
CC1CCC(C=S)C1C1CC1CC(C)(C)C1C(S)C1S	5.269314765930176	[5,5.5]
CC(C)CC(C)(C)CC=CC1(CC=CC(C)CC=O)CCC1	5.252330780029297	[5,5.5]
C=CC1CCC1C1CCC1C(C)CCC(CC1CCC1)C1(C)CC1	5.173526763916016	[5,5.5]
CCCCC1(C(CCC2CC2)CCC(F)C2(CCC)CC2)CC1	5.278682708740234	[5,5.5]
CCC(CC(=O)C=N)CC(C)(C)N=CC1C(C)C1(CC=N)CC1CC1C	5.20886754989624	[5,5.5]
CCC1(CN)C(C)C1(C)C(=O)C1(C)C(F)C1(CC)CCl	5.345374584197998	[5,5.5]
CCCC1CCC1C1CC(CCC)(CCC2(I)CCC2)C1CC1CC1C	5.247779369354248	[5,5.5]
CCCCC(CCC(N)CBr)C1(C2C(CS)(C3CCCC3)C2(C)C2(CN)CC2)CC1	5.243648529052734	[5,5.5]
C=CC1CCCC1CC(C)(CC(C)CO)C1(CCC2CC2)CC1	5.306831359863281	[5,5.5]
C#CC1C(CCC)CC(CC2CC2C)C1C(C)CCC	5.262599468231201	[5,5.5]
C=CC(CC1CC(CC2CC2)C1N=NC1CC1(N)CC1CCCC1N=NC1CC(C=O)C(NC2CCCC2)C1C#N)C1CC1	5.203028678894043	[5,5.5]
C=CC1CCC1(CC(C)CC1CCCC1CC)C1(CN)CC1C	5.2520527839660645	[5,5.5]
C#CC=CC#CC1(C)CCCCC(C2CC2)C1	5.2034831047058105	[5,5.5]
C=CC1(CC(C)C(C=S)CCC(CC)CC)CCC1NCC	5.233007907867432	[5,5.5]
CC1(CC2(CC(CCC3CC3)C3CC3)CCC2C2CCCC2C2CCC2)CC1	5.220019340515137	[5,5.5]
C=CCC(CC)C1C(C)C1(CCC(C)C)C1CCCC1C	5.275415420532227	[5,5.5]
CCCCC1C(C)C1(CC)C1CCC1CC(C)(C)C=S	5.27863883972168	[5,5.5]
C=CC1C(C)C1(CCC1CC1C)C1CCC1CC1CC1	5.314775466918945	[5,5.5]
C=CCC(CC(C1CCCC1)C1(C=C)CC1)C(C)CC(C)C	5.223685264587402	[5,5.5]
C=COCC(CC)C1(CC2C(C=C)CCC2C=CCC(C)C)CC1C	5.267064571380615	[5,5.5]
C#CC1(C(CCC(CCC2CC2)C2([SH]=O)CC2C=O)CC2(N)CC2)CC1Br	5.1580963134765625	[5,5.5]
CCCCC1CCC1(CC)CC1CCCC1C(CCC)(CCCC1CC1)CC1CCC1	5.263655662536621	[5,5.5]
C#CCC1(CC(C=C)(CS)CCC(C)(C)C2CCCC2)CCC1	5.28187894821167	[5,5.5]
CC(C)CC1C(C=CS)CCC1C1(CF)CCC1	5.066922664642334	[5,5.5]
CC(C)CC=CCC(CC(C)(C)CCC(C)C)C(C)CC1(I)CC1C	5.2317423820495605	[5,5.5]
CCCCC1CC(C=N)C1CC1(CC2(C)CC2)CC1C	5.2548112869262695	[5,5.5]
C=CC1(C(CCC(CC)N=N)CC(C)(C)CC2CC2)CC1	5.254031181335449	[5,5.5]
CCCCC(CC1CCCC1)C(C)CC(C)CC1(CC2(C3CCCC3)CC2C)CC1	5.309689998626709	[5,5.5]
CC1C(C(N)=S)C(C2C(C=NBr)CCC2CC2(C)CC2)C1C1CC1	5.2910566329956055	[5,5.5]
CCC(CCC(C)CC1(C)CC1)C(CC=O)(CC=CC(C)CBr)CC1CCC1	5.2728095054626465	[5,5.5]
C=CCC(C1CCC(CC2CCC2)C1C=C)C1(CCC2CC2)CC1	5.286775588989258	[5,5.5]
C=CN=CCC1(C2C(N)CC3C(=O)C(C=C)=CC32)CC1	5.145989894866943	[5,5.5]
CC1CC1CCC1(C(CC2CCC2(C)CS)C(C)CS)CC1	5.27728271484375	[5,5.5]
CCCC1CC1(C=S)CC1CC(CCC2CC2)C(C2CCC2)C1CC	5.204456329345703	[5,5.5]
C=CCC1(C=C(CC2(CCCC3CC3)CC2)C2CCC(OC=N)C2C2CCC(N)C2O)CC1	5.206762790679932	[5,5.5]
CCCCC(CC)CCC1(C(CC2CCCC2CC2CC2)C2CC2)CC1C	5.201408863067627	[5,5.5]
CC1CC1(CCC1(C=O)CC1)C1CCCC1C(CN)C1CC1	5.234749794006348	[5,5.5]
CC(C)CCCCC1(CC2(CCC3CCC3)CC2)CC1CC(F)C1CC1	5.195458889007568	[5,5.5]
CC1C(Cl)C1C1(CCC2(C)CC2)C(C)C1C(=O)S	5.195724010467529	[5,5.5]
N=CCC1(CC2CC2)CC(C2CC2CC2(F)CC2)C1N	5.256042957305908	[5,5.5]
C=CCC(C(C)CC1CCCC1)C1(CC(CC)CC(C=C)CC)CC1	5.196194648742676	[5,5.5]
C=CCC(C#N)C(C)C(C)(C)CC1CCCC1CC(C=C)C1CC1	5.313487529754639	[5,5.5]
CCC(=O)C1CC(C=O)C1C(CC1(CC(C)(CN)CCC2(C)CC2)CC1C)C1CC1	5.313896656036377	[5,5.5]
C=CCC1(CC(C)CC2CCC2(CNC#N)C2CC2)CC1	5.380858898162842	[5,5.5]
CCC1CC(C)C2CCC2(CC=N)C(C)C(CCC2(N=N)CC2)C1	5.216663837432861	[5,5.5]
CC1CC2(CCC2)CC1CC1CCCC1CC1(C=O)CC1C	5.175323963165283	[5,5.5]
C=CC(CCC(C1CC1)C1CCC1C1CCC1(N)CC=S)C1CC1	5.2549872398376465	[5,5.5]
C1CC(C2CCCC2C2CC23CC2(CCC2)CC2CCCC23)C1	5.228460311889648	[5,5.5]
CCC1CCC2(CC2C)C(C)(CC(CCCC2CC2)C2CC2)C1	5.1277360916137695	[5,5.5]
CCCCC1(CC(CC(CC)CC2(N)CC2C)C2CC2)CC1C	5.239165306091309	[5,5.5]
C=CCC(C)C(CC1CCCC1CC1(C2CCC2)CCC1)C(C=O)CCCCCC	5.242433071136475	[5,5.5]
OCC(CC1(C2CCCC2C2CCCC2CC2(CCC3CC3)CCC2)CCC1)C1CC1	5.207526206970215	[5,5.5]
C=CCC(C)(C)C1(CC(CC2CCC2)C2(N)CC2)CC1C	5.314021110534668	[5,5.5]
C=CCC(C1(CCC(C)C)CC1)C1(C(=S)C#CN=N)CC1	5.209725379943848	[5,5.5]
CC1(CCC(C)(CI)C(CC2C(C=N)CCC2CC2CC2)C2CC2)CC1	5.180050849914551	[5,5.5]
C=CC12CNC3CCCC3CC(C3CC3)C3CCC(Br)C3C1C2	5.324824333190918	[5,5.5]
CCC(CBr)C1CC(C2CCCC2)C(C2C(C)C2(S)CBr)C1	5.1487579345703125	[5,5.5]
CCCC(C)C(CC(CC(C)CBr)C1(CC2CCC2)CC1)C(CCC)C1CC1	5.2364325523376465	[5,5.5]
C=CC1C(CCC2CC2)CC(C=CN=CCC2CC2)C1C(C)(C)CCCC1CC1	5.182730674743652	[5,5.5]
CC(C)(CCC(C)(C)C1CCCC1CC1(C)CC1)CC(C=O)C1CC1	5.252505302429199	[5,5.5]
CC(CC1(NC2(CC=O)CC2)C(C)C1C1(CC=CO)CC1C)C(N)CF	5.298709392547607	[5,5.5]
CCCC1(CCC2(CC(C)(C)CCC3CC3)CC2C)CC1C	5.167501449584961	[5,5.5]
CCC(CBr)C1CCCC1CC(CC(C=CCC1CC1)C1(N)CC1)C1CC1	5.310212135314941	[5,5.5]
C=CC1C(O)(CCCN)C1(C)C(CF)C1(C2CCC2N)CC1	5.242680549621582	[5,5.5]
CC(C)CCC1(C2(C(CCC3CCC3)C3CCC(S)C3N)CC2)CC1	5.247086524963379	[5,5.5]
C=CC(CC)CCC(C)(CC)CC1(CC=O)CC(C2CC2C2(CN)CCC2)C1S	5.29020357131958	[5,5.5]
CC1(CC2C(C(CN)C3CC3)C(C3CCCC3)C(C=N)C2C(C)(C)CO)CC1	5.257721900939941	[5,5.5]
CC(CC1CCC(C2(CNN)CCC2)C1C1CC1)C1(CCC2CCC2)CC1	5.196688652038574	[5,5.5]
CC(CC1CCC1(C=CC=N)CC1CC1N)C1(CC=N)CC1	5.11734676361084	[5,5.5]
CCC1CC1(C=CCC(C)Cl)C(C)CCC(C)CC1CC1C	5.286667823791504	[5,5.5]
N=NC(CC1CC1C1CCC1C1CCC1)C1(CC2CC2)CC1C=O	5.153712272644043	[5,5.5]
C=CC1(CCC(CC(C)(C)CC2(CC3CCCC3S)CCC2)C(C)CC(C)C)CCC1	5.23255729675293	[5,5.5]
CCCC1(N)CC(C2(CC=C(CC3CC3)CC(CC)N=CO)C(C)C2N)C1	5.294137001037598	[5,5.5]
CCC1CC1CC(C1CC1)C1CCC(C=O)C1C(CC)CBr	5.305211544036865	[5,5.5]
C#CCC1(CC2CCCC2C2(CCC(N)C3CC3)CCC2)CC1	5.2840681076049805	[5,5.5]
C=CCC1(CC=N)CC1CC(C)(CC(CCC(C=N)CN)C1CC1)C1CC(O)CC1CC1(C)CC1	5.213886260986328	[5,5.5]
CCC(CC#CNC1(CCC(C)C)CCC1)CC(CC)C(CC)CS	5.1275739669799805	[5,5.5]
CC1CC1(CN)C1C(CC2(CCC3(C)CC3)CC2)CCC1C1CC1	5.319270133972168	[5,5.5]
CC1(CC2(CC3CCCC3C3(CC=O)CCC3)CCC2CC2CCC2)CC1	5.24509334564209	[5,5.5]
CCC1(CC(CCC=N)C(C)C2C(Cl)CCC2CC2CC2C)CC1C	5.110479354858398	[5,5.5]
C=CC=NC1(C)C(C2CC(N=N)C(C3CC3)C2Cl)C1(C=O)CC1CC1	5.130711555480957	[5,5.5]
C=CCC1(CC2(CCC)CC2C2CCCC2Cl)CC1C	5.151932716369629	[5,5.5]
C=CC1CCC(C2CCCC2C(CN)C2(N=N)CC2)C1C1CCCC1F	5.292143821716309	[5,5.5]
CCCCC1(CCC(C)(C)CC(N)CC)CCC1C1CCC(C)C1C	5.22160005569458	[5,5.5]
CC1C(C2CC2)C1(CCC1(C2CC2)CCC1)CC1(OCl)CCC1	5.187446117401123	[5,5.5]
C=CC1C(C)C1(CCl)C(=O)C1C(C)C1(C=O)CCC	5.285599231719971	[5,5.5]
CCC(CCCCC1CC(C=N)C2(CC2)C2CCCC2C1C)CCC1CC1	5.286324501037598	[5,5.5]
CCCOC1(CC2C3CCC2C2(CC4C(N)CCC43)CC2C)CCC1	5.265799045562744	[5,5.5]
C=CC(CCCC(CC)C1CCCC1C1(CC=O)CC1C)C1CC1	5.241849422454834	[5,5.5]
CCCCC1(CC(CC2(C(CC3CCC3)C3CC3)CC2)=NC=CN=CN)CC1	5.368393421173096	[5,5.5]
CC1(CC(=O)CC2C3(CCC3)CC3CCCC3C23CC3S)CC1	5.331686019897461	[5,5.5]
C=CC(C)(C)CC=CCC(CCC1CC1)C1(N)CC1C	5.318876266479492	[5,5.5]
CCC(CO)CC(C)C1C(C)C1(F)CC1CCCC1CC1CC1	5.273538112640381	[5,5.5]
C=CCC(C1CC1)C1(C)C(C)C1(C=C)CC(=O)CC(CC)[SH]=O	5.107015609741211	[5,5.5]
CC1CC1(CCC(CC(C)(C)CCC1CC1)C1(CC(C=O)CCN)CC1)CC1CCC1	5.274935245513916	[5,5.5]
C=CN(C=O)C1C(=CN)N2C3CC3C3CC=CC=C(N3)C(N)N3C(CN(F)C12)N3CC1(C)CC1	5.243678092956543	[5,5.5]
CCCC1(CCCC2CC2)CC(C)C1CC1(C2CCC2)CC1CC1CCC1	5.399664878845215	[5,5.5]
CCCCC(C1CC1)C(C)(C)CCC(C)(C)CC1(CCC2(C)CC2)CC1	5.275633811950684	[5,5.5]
CCCCC(C)(CCC1(CC2CC2Br)CC1)C1CCC1CC1(C)CC1	5.293773174285889	[5,5.5]
C=CC(C#N)C(C=CC(C)CN=CC=O)=CCCOCCC(C)(C)C=CN(C)C=C	5.3469438552856445	[5,5.5]
CCCC1CCC1(CCC(CC)CC1CCC1)CC1(C#N)CC1C	5.2564496994018555	[5,5.5]
CC1CC1CCC1(C2(CCC3(C)CC3)CC2C=CC(=O)F)CCC1	5.25429630279541	[5,5.5]
CCCC1CC(CC2CC2C)C(NCC)C1CCCC(CC)C(CC)CS	5.252498626708984	[5,5.5]
CCCCCC1(CC2(F)CCC2)C(C)C1CC1CC1C	5.238101482391357	[5,5.5]
CCCCC1CCC(CC2(CC3CCC3)CC2C)C1N=CCC1(CC(C)C)CC1	5.241350173950195	[5,5.5]
CCCC12CCC(C3CCC3)C(C)C3CCCC3C1C(CC1CCC1)C2	5.202129364013672	[5,5.5]
CCCC1(CC2(CC(C)N)CC2C)CCC1CC(C)(C)C1CC1	5.274343967437744	[5,5.5]
CCC(COC1CCC1)C(CC1C(F)CC1C=O)C1(CC2CC2C)CC1	5.386297702789307	[5,5.5]
CCCC1(CC(CCC(F)CC)C(C)C2CCC2)C(C)C1C=N	5.188387870788574	[5,5.5]
O=[SH]C1CC1(CF)C1CCC1C(CC1CCC1Cl)C1CC1	5.295317649841309	[5,5.5]
CC(CCCC1CC1)C(CC1CC1(CC=N)C1CCCC1C(=O)F)C1CC1	5.225926399230957	[5,5.5]
CC(CC=O)(CC1CCCC1)CC1(CC2CCC(C=O)C2C=CC=O)CC1	5.258713722229004	[5,5.5]
C=CC1CC(C=C)(CCCC2CC2)C1CC1(N)CC1C	5.223464012145996	[5,5.5]
CCCCC1CCCC1C1CCCC1C1(CC2CCC2C=O)CC1	5.360018730163574	[5,5.5]
CC(CC(C)(C)C)CC1(CC(C)C(C=O)CC=N)C(C)C1C=S	5.27397346496582	[5,5.5]
C=CC1C(CC2(N)CCC2)C(C=N)C(C2CCCC2)C1CC1(C)CC1	5.359585285186768	[5,5.5]
C=CC1CC(C=N)(CC(C)CC2CCCC2CC(CCC2CC2)C2CC2)C1C1CC1	5.160468101501465	[5,5.5]
C=CC=CC1(C=O)CC(N)=C1C=C	5.243806838989258	[5,5.5]
CCC(CC1CCC1C1CCCC1C(CC)CCC1(C)CC1)CC1(C)CC1	5.324483871459961	[5,5.5]
CC1CCC(C2CC2)C2CCCC2C2CCC(NCC(C)C13CC3)C2NN	5.193267822265625	[5,5.5]
CC1CC1(CC1CCCC1C1CC1C=N)C1CCC1N	5.306563854217529	[5,5.5]
CCC(C=CCC1CC1C)CC1CCC(C2CCC2)C1C1CCC1	5.435433387756348	[5,5.5]
CC1(CC(C)(CCC2(CC3CCC3N)CC2)CC2CC2C=O)CC1	5.077871799468994	[5,5.5]
C=CCC(C)(CCCCC(C)(C)C1CC1)CC(C)(C)C1CC1CC1CC1	5.2928009033203125	[5,5.5]
C=CC1CCC(C2CCCC2SF)C1CC(C=O)C1CC1	5.064639091491699	[5,5.5]
CC1C(CC(C=N)C2CC2)C1(CCC1(C)CC1)CC1(N)CCC1	5.174064636230469	[5,5.5]
C#CC1(CCC(C)CC(C)(C)CC2CC2C)CC(CC2CCC2)C1N	5.303714752197266	[5,5.5]
CCCCC(C)(C)CC1CCCC1C1(CC(C)(C)CCC)CC1C	5.313300609588623	[5,5.5]
C=CC1(CC2CCCC2C2CCCC2)CCC1C(C)CCC(C)S	5.251528739929199	[5,5.5]
CC(C)CCC=CC1CCCC1CC1(C=CC=O)CC1	5.322075843811035	[5,5.5]
CCC1(C(CCC2CC2)CC2CC2C)CC1C1CCCC1C=O	5.211338043212891	[5,5.5]
C=CC1CCC(C2C(C)C2(C=C)CC=O)C1C(CC)CN	5.310386657714844	[5,5.5]
N#CCC(CC1(C2C(N)CCC2CC2(C=O)CCC2)CC1)C1CC1	5.234695911407471	[5,5.5]
CCCCC1(C2(C[SH]=O)CC2C2(CO)CC2C)CCC1	5.259407997131348	[5,5.5]
CCCCC1CCCC1C1CCC1(CC1(C)CCC1)CC1(CC2CCC2)CC1	5.269178867340088	[5,5.5]
CCC1CCCC1C(CC)CCC1(CC(C)(C)C(CC)CF)CC1	5.3160786628723145	[5,5.5]
C=CC1CCC(C2C(C#N)C(Cl)C2CC2(C)CC2)C1I	5.274969100952148	[5,5.5]
CCC(CCC(O)C1(C2(C)C(C)C2F)CC1)C1(CN)CCC1	5.289752960205078	[5,5.5]
C#CC1(CCCCCC)C(C)C1C1(CCC(C)C)CCC1	5.221165657043457	[5,5.5]
CC1(CC2CCC3C2CC(C)(CCC2CC2)C2C(CN)CC32)CC1	5.182260513305664	[5,5.5]
C=CC=CC1CC(N)C1C(C)C(CC1(CN)CC1C)C1CCC1NN	5.286930561065674	[5,5.5]
CC(CN)CCC(CCC1([SH]=O)C(C)C1C)(CN=N)CC1CCC(C(=O)S)C1S	5.346319198608398	[5,5.5]
C=CCCCC(C)C1CCC2C3CCCC3NCC3(CC12)CC3C	5.285576820373535	[5,5.5]
CC(CCC1CC1)C1(CC2(C(=O)C=N)C(C)C2C2CC2C=N)CC1	5.366455554962158	[5,5.5]
CC(CCC1CC1)CC1(CC2(C(CC=N)C3CC3)CC2)C(C)C1Br	5.196684837341309	[5,5.5]
CC(CC1(CCC2CC2)CC(C=O)C1F)C1CCC1C=O	5.279883861541748	[5,5.5]
CC1CC1CCC(C1CCCC1)C1(N)CC1C1CCCC1C1CC1	5.151862144470215	[5,5.5]
CC1CC1CC(C)C(CCC1(C=N)C(C)C1CCC=O)CC1(C)CC1	5.2509589195251465	[5,5.5]
CCCCCC(CC)C1(CC2(CC(CC)CBr)CCC2)CCC1C=O	5.081319808959961	[5,5.5]
CCCCC1(CC(CC2CC2)C2(CC3(C)CC3)CC2N)CC1C	5.327532768249512	[5,5.5]
C=CNC(C)(C)CC1CCCC1C1CCC1CC(C1CC1)C1CCC1C	5.2479352951049805	[5,5.5]
CC(F)CCC(CCCl)C1C(C=CS)CCC1C1CCC1C	5.1794538497924805	[5,5.5]
C=CNC1CCC(C=CF)C1CC(C[SH]=O)CC(C)C	5.100194931030273	[5,5.5]
CC1C(CC2(C)CC2)CC1CC1(C2CCCC2)CC1C	5.350597381591797	[5,5.5]
CCC(C)CNC1(CC2CC2(CCC2CC2C)CC2CC2)CCC1	5.317322731018066	[5,5.5]
CCC(C)(C)CC1CCC1CC(C1CC1)C1(CF)CCC1	5.313641548156738	[5,5.5]
C#CCC1(CC(C)C2CC(S)C([SH]=O)C2C=C)CCC1	5.238356590270996	[5,5.5]
CCC(CC1CC2(CN)CC(N=NCCC3CC3)C(C=N)CC3C(CCC4CC4)CCC3C12)C1CC1	5.125740051269531	[5,5.5]
